smiles id prediction adm pass/fail
O=C(CB(O)O)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1 JAG-SYN-9c2cd0bd-13 3 1 fail
O=C(Nc1ccccc1)C1CCN(CB(O)O)CC1 JAG-SYN-9c2cd0bd-14 3 3 pass
O=S(=O)(c1c(F)cccc1F)N1CCN(CB(O)O)CC1 JAG-SYN-9c2cd0bd-15 4 1 pass
O=C(CCl)N1CCCC(c2nc3ccccc3o2)C1 IND-SYN-6c8299e8-1 3 2 pass
O=C(CCl)N1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1 IND-SYN-6c8299e8-2 4 2 pass
O=C(CCl)N1Cc2ccccc2C(c2nc3ccccc3s2)C1 IND-SYN-6c8299e8-3 4 2 pass
CN1CCN(C(=O)Cc2n[nH]c3ncccc23)CC1 IND-SYN-6c8299e8-4 3 2 pass
O=C(Cc1c[nH]c2ncccc12)N1CCS(=O)(=O)CC1 IND-SYN-6c8299e8-5 3 2 pass
O=C(CCl)NC1CCOc2ccc(Cl)cc21 IND-SYN-6c8299e8-6 3 3 pass
O=C(Cn1cccn1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1 IND-SYN-6c8299e8-7 3 1 fail
O=C(CCl)Nc1cccc(N2CCCS2(=O)=O)c1 IND-SYN-6c8299e8-8 3 2 pass
O=C(CCl)Nc1cccc(S(=O)(=O)N2CCSCC2)c1 IND-SYN-6c8299e8-9 3 2 pass
O=C(CCl)NC1CCCc2ccc(Cl)cc21 IND-SYN-6c8299e8-10 3 2 pass
CS(=O)(=O)Nc1ccc(Oc2ncccc2C#N)cc1 IND-SYN-6c8299e8-11 3 2 pass
O=C(Cn1cccn1)N1CCOC(c2ccc(F)cc2)C1 IND-SYN-6c8299e8-12 3 2 pass
CC(C)(O)c1ccccc1CC[C@H](SC1(CC(=O)O)CC1)C(=O)N1CCN(Cc2ccc3ccccc3c2)CC1 RAM-SYN-2a37ce6c-1 3 2 pass
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCC(Cl)C[C@@H]2CN1C[C@@H](O)c1cccc([C@H](CCc2ccccc2C(C)(C)O)SC2(CC(=O)O)CC2)c1 RAM-SYN-2a37ce6c-2 3 2 pass
CC(=O)CCCc1c[nH]c2c(CC(=O)Nc3cnccc3C)cccc12 RAM-SYN-2a37ce6c-3 3 2 pass
Cc1c(O)cccc1C(=O)N[C@@H](SC1(CC(=O)O)CC1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C RAM-SYN-2a37ce6c-4 3 2 pass
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)Cc1nc2cc(Cl)ccc2cc1C(=O)NC(C)(C)C RAM-SYN-2a37ce6c-5 4 2 pass
CC(=O)N1CC(c2nc3ccccc3s2)CCC1c1ccc(NS(=O)(=O)c2ccc(Cl)s2)c(F)c1 RAM-SYN-2a37ce6c-6 1 2 fail
CC(=O)N1CC(c2nc3ccccc3s2)CCC1c1ccc(NS(=O)(=O)c2ccc(Cl)s2)nc1 RAM-SYN-2a37ce6c-7 1 2 fail
CC(C)(O)c1ccccc1CC[C@H](SC1(CC(=O)O)CC1)c1cccc(NC(=O)OC2CO[C@H]3OCC[C@@H]23)c1 RAM-SYN-2a37ce6c-8 3 1 fail
CC(C)CN(C[C@@H](O)[C@@H](/C=C/c1ccc2ccc(Cl)cc2n1)Cc1ccccc1)S(=O)(=O)c1ccc(N)cc1 RAM-SYN-2a37ce6c-9 4 2 pass
O=C(CCl)N1CCN(C(=O)Nc2ccccc2O)CC1 SWA-SYN-6423ea73-1 3 2 pass
O=C(CCl)N1CCN(S(=O)(=O)Nc2ccccc2O)CC1 SWA-SYN-6423ea73-2 3 1 fail
O=C(Cn1cccn1)N1CCN(C(=O)Nc2ccccc2O)CC1 SWA-SYN-6423ea73-3 3 1 fail
O=C(Cc1c[nH]c2ncccc12)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1 SWA-SYN-6423ea73-4 3 2 pass
CNC(=O)NS(=O)(=O)N1CCN(C(=O)CCl)CC1 SWA-SYN-6423ea73-5 3 1 fail
O=C(NS(=O)(=O)N1CCN(C(=O)CCl)CC1)c1ncccn1 SWA-SYN-6423ea73-6 NA 1 fail
N#Cc1ccc(CNC(=O)N2CCN(C(=O)CCl)CC2)cc1 SWA-SYN-6423ea73-7 3 2 pass
O=C(Cn1cccn1)Nc1cccc(N2CCCS2(=O)=O)c1 SWA-SYN-6423ea73-8 3 1 fail
O=C(CCl)Nc1cccc(N2CCCS2(=O)=O)c1 SWA-SYN-6423ea73-9 3 2 pass
O=C(Cc1c[nH]c2ncccc12)N1CCC(N2CCCS2(=O)=O)CC1 SWA-SYN-6423ea73-10 3 2 pass
CCP(CC)(CC)=[Au]SC1CCCCC1 ANT-OPE-3ffdc102-1 2 1 fail
O=C(Nc1cccc(CN2CCN(C(=O)CCl)CC2)c1)c1cnc(Cc2ccccc2)s1 MED-COV-4280ac29-1 3 2 pass
O=C(CCl)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccc(O)cc1 MED-COV-4280ac29-2 2 2 fail
O=C(CCl)Nc1nc(=O)n(Cc2cccc(Cl)c2)cc1-c1cccnc1 MED-COV-4280ac29-3 NA NA fail
Cc1cccc(N(c2cccc(N)c2)C2CCN(C(=O)CCl)CC2)c1 MED-COV-4280ac29-4 2 2 fail
O=C(CCl)N1CCN(S(=O)(=O)c2ccc(Cc3cccc4ccccc34)cc2)CC1 MED-COV-4280ac29-5 3 1 fail
O=C(CCl)N1CCN(C(c2cccc(Cl)c2)c2cccc(Cl)c2)CC1 MED-COV-4280ac29-6 3 2 pass
Cc1cccc([C@H](c2cccc(Cl)c2)N2CCN(C(=O)CCl)CC2)c1 MED-COV-4280ac29-7 3 2 pass
O=C(CCl)N1CCN(Cc2ncc(Cc3ccccc3)s2)CC1 MED-COV-4280ac29-8 3 1 fail
NC(=O)C1CCC(CC(NC(=O)CCl)c2cccc3ccccc23)C1c1ccccc1 MED-COV-4280ac29-9 2 2 fail
O=C(CCl)Nc1cccc(-c2ccc3c(c2)CCCC3)c1 MED-COV-4280ac29-10 3 2 pass
O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CCO2)CC1 MED-COV-4280ac29-11 3 2 pass
O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1 MED-COV-4280ac29-12 3 2 pass
CC1CN(Cc2cccc(Cl)c2)CCN1C(=O)CCl MED-COV-4280ac29-13 3 2 pass
C=CC(=O)N1CCN(C(=O)c2cccc(Cl)c2)CC1 MED-COV-4280ac29-14 3 3 pass
O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1 MED-COV-4280ac29-15 3 2 pass
O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1 MED-COV-4280ac29-16 3 2 pass
O=C(Nc1ccccc1OC1CCN(Cc2ccccc2)CC1)C1CCN(C(=O)CCl)CC1 MED-COV-4280ac29-17 3 3 pass
O=C(CCl)N1CCN([C@H](c2ccc(Cl)cc2)c2cccc(Cl)c2)CC1 MED-COV-4280ac29-18 3 2 pass
Nc1nc(CN2CCN(C(=O)CCl)CC2)ncc1Cc1ccccc1 MED-COV-4280ac29-19 3 2 pass
NC(=O)C1CC(c2ccnc(Cl)c2NC(=O)CCl)CC1c1ccccc1 MED-COV-4280ac29-20 2 2 fail
CC(=O)NCCc1c[nH]c2c(C(c3ccccc3)N3CCN(C(=O)CCl)CC3)cccc12 MED-COV-4280ac29-21 3 2 pass
C=CC(=O)NCC(=O)N(CCN1CCOCC1)Cc1ccccc1Cl MED-COV-4280ac29-22 3 2 pass
Cc1ccc(C(c2cccc(C)c2)N2CCN(C(=O)CCl)CC2)cc1 MED-COV-4280ac29-23 3 2 pass
CCNc1cccc(C#N)c1CN1CCN(C(=O)CCl)CC1 MED-COV-4280ac29-24 2 2 fail
O=C(CCl)N1CCN(Cc2cnc(Cc3ccccc3)s2)CC1 MED-COV-4280ac29-25 3 1 fail
C=CC(=O)NCC(=O)N(Cc1ccccc1)C[C@H](O)c1ccccc1 MED-COV-4280ac29-26 3 2 pass
NC(=O)C1CC2(CCCN(C(=O)CCl)C2)CC1c1ccccc1 MED-COV-4280ac29-27 2 2 fail
O=C(CCl)Nc1nc(=O)n(Cc2ccccc2)cc1-c1cccnc1 MED-COV-4280ac29-28 NA NA fail
O=C(CCl)N1CCN(C(F)(F)c2cccc(Cl)c2)CC1 MED-COV-4280ac29-29 3 2 pass
COc1ccc(C2CC(c3ccccc3)=NN2C(=O)CCl)cc1OC MED-COV-4280ac29-30 3 2 pass
O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1 MED-COV-4280ac29-31 3 2 pass
C=CC(=O)N1CCN(C2(c3cccc(Cl)c3)CCO2)CC1 MED-COV-4280ac29-32 3 2 pass
COCc1cc(Cl)cc(CN2CCN(C(=O)CCl)CC2)c1 MED-COV-4280ac29-33 3 2 pass
CCNc1ncc(C#N)cc1C(c1cccc(Cl)c1)N1CCN(C(=O)CCl)CC1 MED-COV-4280ac29-34 3 2 pass
N#Cc1cnc(CCO)cc1CN1CCN(C(=O)CCl)CC1 MED-COV-4280ac29-35 3 2 pass
N#C/C=C/C[C@H](c1cccc(Cl)c1)c1cccc(C#N)c1 MED-COV-4280ac29-36 3 2 pass
COCCc1ccc(Cl)cc1CN1CCN(C(=O)CCl)CC1 MED-COV-4280ac29-37 3 2 pass
CC1CN(C(=O)CCl)CCN1C(F)(F)c1cccc(Cl)c1 MED-COV-4280ac29-38 3 2 pass
O=C(Nc1ccccc1)Nc1c[nH]c2ncc(CNC(=O)c3ccccc3)cc12 NIC-UNI-0cb6411b-1 NA 2 fail
Cc1cnc(N)c(CNS(C)(=O)=O)c1 MAR-UNI-9d4da90d-1 3 2 pass
CS(=O)(=O)NCc1cc(C#N)cnc1N MAR-UNI-9d4da90d-2 3 2 pass
CNc1ncc(C)cc1CNS(C)(=O)=O MAR-UNI-9d4da90d-3 3 2 pass
Cc1cnc(N)c(CNS(=O)(=O)C(F)(F)F)c1 MAR-UNI-9d4da90d-4 3 2 pass
Cc1cnc(N)c(CN2CCC(O)CC2)c1 MAR-UNI-9d4da90d-5 3 2 pass
N#Cc1cnc(N)c(CN2CCC(O)CC2)c1 MAR-UNI-9d4da90d-6 3 2 pass
CN1CCN(C(=O)Cc2c[nH]c3ncc(CNC(=O)c4ccccc4)cc23)CC1 NIC-UNI-f08e2453-1 3 2 pass
CN1CCN(C(=O)Cc2c[nH]c3ncc(CNC(=O)NC4CCCCC4)cc23)CC1 NIC-UNI-f08e2453-2 3 2 pass
CN(C(=O)NC1CC1)c1ncc2ccc(NC(=O)c3ccccc3)cc2n1 NIC-UNI-80385019-1 3 2 pass
COc1ccc2[nH]cc(CCNS(C)(=O)=O)c2c1 MAR-UNI-9ca61fdc-1 3 2 pass
O=C(CCl)N1CCO[C@H](c2ccc(F)cc2)[C@@H]1Nc1cccnc1 FOC-CAS-e3a94da8-1 3 2 pass
O=C(CCl)N1CCO[C@H](c2ccc(F)cc2)[C@@H]1Nc1cnccn1 FOC-CAS-e3a94da8-2 3 2 pass
N#CC1CCCC(c2nc3ccccc3s2)C1 JOO-IND-68bcc4bc-1 3 2 pass
O=C(CCC1CC(F)C(=O)N1)Cc1c[nH]c2ncncc12 LEO-EVO-0d2ed6fc-1 NA 1 fail
CC(=O)CC(C(=O)CCC1CC(F)C(=O)N1)c1c[nH]c2ncncc12 LEO-EVO-0d2ed6fc-2 4 2 pass
O=C1NC(CCC(=O)N(c2cccnc2)c2c[nH]c3ncncc23)CC1F LEO-EVO-0d2ed6fc-3 2 2 fail
CC(=O)c1ccncc1N(C(=O)CCC1CC(F)C(=O)N1)c1c[nH]c2ncncc12 LEO-EVO-0d2ed6fc-4 NA 2 fail
CC(=O)c1ccnc(-c2cccc(Cl)c2)c1N(C(C)=O)c1c[nH]c2ncncc12 LEO-EVO-0d2ed6fc-5 3 2 pass
CC(=O)c1ccnc(-c2cc(F)cs2)c1N(C(C)=O)c1c[nH]c2ncncc12 LEO-EVO-0d2ed6fc-6 3 1 fail
O=C1NC(C2CC2C(=O)Nc2c[nH]c3ncncc23)CC1F LEO-EVO-0d2ed6fc-7 NA 1 fail
O=c1c2ccc(Br)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1 RAI-NOV-c18e0037-1 NA NA fail
O=c1c2cc(F)c(Cl)cc2n(-c2ccccc2)c(=O)n1-c1cccnc1 RAI-NOV-c18e0037-2 NA NA fail
O=c1c2cc(F)c(Cl)cc2n(-c2cccc(Cl)c2)c(=O)n1-c1cccnc1 RAI-NOV-c18e0037-3 NA NA fail
O=c1c2ccccc2n(-c2ccccc2)c(=O)n1-c1cccnc1 RAI-NOV-c18e0037-4 NA NA fail
O=c1c(-c2cccnc2)cc2cc(F)c(Cl)cc2n1-c1ccccc1 RAI-NOV-c18e0037-5 NA NA fail
O=C1N(c2cccnc2)Cc2cc(F)c(Cl)cc2N1c1ccccc1 RAI-NOV-c18e0037-6 3 2 pass
Cc1c(C)n(-c2ccccc2)c(=O)n(-c2cccnc2)c1=O RAI-NOV-c18e0037-7 NA NA fail
CC(=O)N1CCN(C(=O)C(F)c2ccccn2)CC1 JON-UIO-066ce08b-1 3 2 pass
NC(=O)N1CCN(C(=O)C(O)(F)c2ccccn2)CC1 JON-UIO-066ce08b-2 3 2 pass
CC(=O)N1CCN(C(=O)Cc2ccccn2)CC1 JON-UIO-066ce08b-3 3 2 pass
CC(=O)N1CCN(C(=O)C(F)c2ncccc2Cl)CC1 JON-UIO-066ce08b-4 2 2 fail
CC(=O)N1CCC(S(=O)(=O)c2ccccc2Cl)CC1 JON-UIO-066ce08b-5 3 2 pass
CC(=O)N1CCC(C(F)C(C#N)c2cccc(F)c2S(N)(=O)=O)CC1 JON-UIO-066ce08b-6 3 2 pass
C[C@H](NC(=O)[C@@H](C)c1ccc(F)c(F)c1)c1cccc(F)c1 JON-UIO-066ce08b-7 3 2 pass
N#Cc1c(F)cccc1C(F)C(=O)N1CCN(C(N)=O)CC1 JON-UIO-066ce08b-8 3 2 pass
Cc1ccccc1CN1CCN(C(=O)C(F)C(C)C)CC1 JON-UIO-066ce08b-9 3 3 pass
CCC(=O)N1CCN(Cc2cc(C#N)ccc2C(C)(O)F)CC1 JON-UIO-066ce08b-10 3 2 pass
CCC(=O)N1CCN(Cc2ccccc2CN2CCN(C(=O)C(O)F)CC2)CC1 JON-UIO-066ce08b-11 3 2 pass
N#CC(C1C=CC(F)=C1)C1CCN(C(CO)c2cccc(F)c2)CC1 JON-UIO-066ce08b-12 3 2 pass
CC(=O)NC(c1cc(F)cc(S(N)(=O)=O)c1)C(C)F JON-UIO-066ce08b-13 3 2 pass
C[C@H](NC(=O)C(F)F)c1cccc(F)c1 JON-UIO-066ce08b-14 3 3 pass
CCC(=O)NCc1ccccc1CN1CCN(C(=O)CN2CCN(C(=O)C(F)CC)CC2)CC1 JON-UIO-066ce08b-15 3 3 pass
Cc1ccccc1CN1CCN(C(=O)N2CCN(C(=O)C(C)F)CC2)CC1 JON-UIO-066ce08b-16 2 2 fail
CC(C)NC(=O)N1CCN(C(=O)CCl)CC1 VIK-SYN-9a3d118a-1 NA 1 fail
CC(C)c1coc(N2CCN(C(=O)CCl)CC2)n1 VIK-SYN-9a3d118a-2 3 1 fail
CC(C)NC(=O)C1CCN(C(=O)CF)CC1 VIK-SYN-9a3d118a-3 1 2 fail
O=C(CCl)N1CCN(c2ncccn2)CC1 VIK-SYN-9a3d118a-4 3 1 fail
CC(C)NC(=O)C1CCN(C(=O)CS(C)(=O)=O)CC1 VIK-SYN-9a3d118a-5 4 1 pass
CC(C)c1coc(N(C)CCN(C)C(=O)CCl)n1 VIK-SYN-9a3d118a-6 3 1 fail
CC(C)NC(=O)N(C)CCN(C)C(=O)CCl VIK-SYN-9a3d118a-7 3 1 fail
CN(c1ccc(C#N)cn1)C1CCN(C(=O)CCl)CC1 VIK-SYN-9a3d118a-8 3 2 pass
Fc1ccccc1-c1nc(Cc2ccncc2)co1 IND-SYN-8bc6954a-1 3 2 pass
O=S(=O)(NCCc1ccncc1)c1ccccc1F IND-SYN-8bc6954a-2 3 2 pass
O=c1nc(Nc2cccnc2)[nH]c2ccccc12 IND-SYN-8bc6954a-3 NA NA fail
CS(=O)(=O)NCCC(C(=O)Cc1c[nH]c2ncccc12)C1CCCCC1 ZAC-WAB-2baeb60f-1 3 2 pass
CC1=CN=CC1CN(CC(=O)N1CCN(C)CC1)C(O)N1CCN(c2ccccc2N([O])O)CC1 MAT-CRI-9411f3da-1 3 2 pass
O=C1CCCC(CCOc2ccccc2C(=O)NCc2ncco2)N1 MAR-UNI-cd28c081-1 3 2 pass
CC(=O)N1CCN(Cc2ccc3cc(S(N)(=O)=O)ccc3c2F)C[C@@H](c2cccnc2)C1 KEI-UNI-85a52787-1 3 2 pass
CC(=O)N1CCN(Cc2ccc3cc(S(N)(=O)=O)ccc3c2Br)C[C@@H](c2cccnc2)C1 KEI-UNI-85a52787-2 3 2 pass
CC(=O)N1CCN(Cc2ccc3cc(S(N)(=O)=O)ccc3c2C)C[C@@H](c2cccnc2)C1 KEI-UNI-85a52787-3 3 2 pass
CC(=O)N1CCN(Cc2ccc3cc(C(N)=O)ccc3c2F)C[C@@H](c2cccnc2)C1 KEI-UNI-85a52787-4 3 2 pass
CC(=O)N1CCN(Cc2ccc3nc(S(N)(=O)=O)ccc3c2F)C[C@@H](c2cccnc2)C1 KEI-UNI-85a52787-5 3 2 pass
CC(=O)N1CCN(Cc2ccc3nc(C(N)=O)ccc3c2F)C[C@@H](c2cccnc2)C1 KEI-UNI-85a52787-6 3 2 pass
CC(=O)N1CCN(Cc2ccc3nc(C(N)=O)ccc3c2C)C[C@@H](c2cccnc2)C1 KEI-UNI-85a52787-7 3 2 pass
CC(=O)N1CCN(Cc2ccc3nc(C(N)=O)ccc3c2Br)C[C@@H](c2cccnc2)C1 KEI-UNI-85a52787-8 3 2 pass
CC(=O)N1CCN(Cc2ccc3nc(S(N)(=O)=O)ccc3c2Br)C[C@@H](c2cccnc2)C1 KEI-UNI-85a52787-9 3 2 pass
CC(=O)N1CCN(Cc2ccc3nc(S(N)(=O)=O)ccc3c2C)C[C@@H](c2cccnc2)C1 KEI-UNI-85a52787-10 3 2 pass
CCOC1CCC(C#N)c2cc(C(N)=O)sc21 DOU-UNK-b5326f8f-1 3 2 pass
CC(=O)Nc1cncc(CCNC(=O)c2ccccc2F)c1C DOU-UNK-b5326f8f-2 3 2 pass
CC(=O)Nc1cncc2c1CCN(C(=O)NC1CCCCC1)C2 DOU-UNK-b5326f8f-3 3 2 pass
CC(=O)N1CCN(C(O)c2cccs2)C2CC(=O)N(c3cnccc3C)C21 DOU-UNK-b5326f8f-4 3 2 pass
CC(=O)N1C(CNS(=O)(=O)c2ccc(C)cc2)CN(C(O)c2cccs2)C2CC(=O)N(c3cnccc3C)C21 DOU-UNK-b5326f8f-5 1 2 fail
CC(=O)N1CCN(C(O)c2cccs2)CC1CNS(=O)(=O)c1ccc(C)cc1 DOU-UNK-b5326f8f-6 4 1 pass
CC(=O)N1C(c2cccc(N3CCCC3=O)c2)CN(C(O)c2cccs2)C2CC(=O)N(c3cnccc3C)C21 DOU-UNK-b5326f8f-7 3 1 fail
CC(=O)N1CCN(Cc2cccs2)C2CC(=O)N(c3cnccc3C)C21 DOU-UNK-b5326f8f-8 3 2 pass
CC(=O)N1CCN(C(O)c2cccs2)CC1c1cccc(N2CCCC2=O)c1 DOU-UNK-b5326f8f-9 2 2 fail
NC(=O)c1cc2c(s1)C1NC=C(C3CC3)C1CC2Cl DOU-UNK-b5326f8f-10 2 1 fail
NC(=O)c1cc2c(s1)-c1ccccc1C(=O)C2 DOU-UNK-b5326f8f-11 3 1 fail
O=C1Cc2cc(-c3nnco3)sc2-c2ccccc21 DOU-UNK-b5326f8f-12 4 1 pass
ClC1CC2C(C3CC3)=CNC2c2sc(-c3nnco3)cc21 DOU-UNK-b5326f8f-13 2 1 fail
CC(=O)N1Cc2ccccc2C(c2cc3[nH]cc(C4CC4)c3cc2Cl)C1 DOU-UNK-b5326f8f-14 3 2 pass
CCOc1cccc(C2c3ccccc3CN(C(C)=O)C2Cc2c[nH]c3ncccc23)c1 DOU-UNK-b5326f8f-15 3 2 pass
CCOC1CCC(C#N)c2cc(-c3nnco3)sc21 DOU-UNK-b5326f8f-16 3 1 fail
CCOc1cccc(C2c3ccccc3C(C3CC3)N(C(C)=O)C2Cc2c[nH]c3ncccc23)c1 DOU-UNK-b5326f8f-17 3 2 pass
Cc1ccncc1NC(=O)CC1(CN2CCC(O)CC2)CSCC1C DOU-UNK-b5326f8f-18 3 2 pass
Cc1cscc1C(NC(=O)Nc1cccnc1)N1CCC(O)CC1 DOU-UNK-b5326f8f-19 3 2 pass
Cc1csc2c1CN1CCC(O)CC1NC2 DOU-UNK-b5326f8f-20 3 1 fail
NS(=O)(=O)c1ccc2c(c1)N(CCNC(=O)Cc1c[nH]c3ncccc13)CCC2 PET-SGC-fc67af9f-1 3 2 pass
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1cscc1Nc1cc(NCC)ncc1C#N BEN-VAN-d2b455e2-1 3 2 pass
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1cscc1Nc1c(C#N)cnc(NCC)c1F BEN-VAN-d2b455e2-2 3 2 pass
CNc1cnc(-c2scc(Cl)c2[C@@H]2CCC[C@H]2C(=O)NC(=O)OC)nc1 BEN-VAN-d2b455e2-3 2 1 fail
C=CC(=O)NC(=O)[C@@H]1CCC[C@H]1c1c(Cl)csc1-c1ncc(NC)cn1 BEN-VAN-d2b455e2-4 3 1 fail
CNc1cnc(-c2sccc2[C@@H]2CCC[C@H]2C(=O)NC(=O)OC)nc1 BEN-VAN-d2b455e2-5 3 1 fail
C=CC(=O)NC(=O)[C@@H]1CCC[C@H]1c1ccsc1-c1ncc(NC)cn1 BEN-VAN-d2b455e2-6 3 1 fail
CNC(=O)[C@@H]1CCC[C@H]1c1ccsc1-c1ncc(NC)cn1 BEN-VAN-d2b455e2-7 3 1 fail
CNC(=O)[C@@H]1CCC[C@H]1c1cc(F)sc1-c1ncc(NC)cn1 BEN-VAN-d2b455e2-8 3 1 fail
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1cscc1Nc1cc(OCC)ncc1C#N BEN-VAN-d2b455e2-9 3 2 pass
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1cscc1Nc1cc(NCCOC)ncc1C#N BEN-VAN-d2b455e2-10 3 2 pass
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1cscc1Nc1c(F)c(NCCOC)nc(F)c1C#N BEN-VAN-d2b455e2-11 4 1 pass
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1c(Nc2cc(NCC)ncc2C#N)csc1OC BEN-VAN-d2b455e2-12 3 1 fail
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1csc(F)c1Nc1cc(NCC)ncc1C#N BEN-VAN-d2b455e2-13 3 2 pass
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1csc(Cl)c1Nc1cc(NCC)ncc1C#N BEN-VAN-d2b455e2-14 3 2 pass
CNC(=O)[C@@H]1CCC[C@H]1c1ccsc1-c1ncc(NC)c(F)n1 BEN-VAN-d2b455e2-15 3 1 fail
CNC(=O)[C@@H]1CCC[C@H]1c1ccsc1-c1ncc(NC)c(Cl)n1 BEN-VAN-d2b455e2-16 3 1 fail
CNC(=O)[C@@H]1CCC[C@H]1c1ccsc1-c1ncc(NC)c(F)n1 BEN-VAN-d2b455e2-17 3 1 fail
C=CC(=O)NC(=O)[C@@H]1CCC[C@H]1c1ccsc1-c1ncc(NC)c(F)n1 BEN-VAN-d2b455e2-18 3 1 fail
C=CC(=O)NC(=O)[C@@H]1CCC[C@H]1c1cc(F)sc1-c1ncc(NC)c(F)n1 BEN-VAN-d2b455e2-19 NA 1 fail
CNc1cnc(-c2sccc2[C@@H]2CCC[C@H]2C(=O)NC(=O)OC(F)(F)F)nc1 BEN-VAN-d2b455e2-20 3 1 fail
CNc1cnc(-c2sccc2[C@@H]2CCC[C@H]2C(=O)NC(=O)OC)nc1F BEN-VAN-d2b455e2-21 3 1 fail
CNc1cnc(-c2sc(F)cc2[C@@H]2CCC[C@H]2C(=O)NC(=O)OC)nc1F BEN-VAN-d2b455e2-22 3 1 fail
CNc1cnc(-c2sc(F)cc2[C@@H]2CCC[C@H]2C(=O)NC(=O)OC)nc1F BEN-VAN-d2b455e2-23 3 1 fail
NS(=O)(=O)NCCN(CCCBr)C(=O)C(Cc1ccc(O)cc1)NC(=O)Nc1cccnc1 CHA-KIN-45d1307a-1 2 2 fail
Cn1cnc(NC(=O)NC(Cc2ccc(O)cc2)C(=O)N(CCCBr)CCNS(N)(=O)=O)n1 CHA-KIN-45d1307a-2 3 2 pass
NS(=O)(=O)NCCN(CCCBr)C(=O)C(Cc1ccc(O)cc1)NC(=O)Nc1c(F)cc(F)cc1F CHA-KIN-45d1307a-3 3 2 pass
N#Cc1nccc(-c2nc3ccccc3s2)n1 JOO-IND-b2fae8f6-1 3 2 pass
N#Cc1ncnc(-c2nc3ccccc3s2)n1 JOO-IND-b2fae8f6-2 3 2 pass
O=C(CCl)N1CCN([C@@H](c2cccc(Cl)c2)c2ccc(Cl)s2)CC1 SEA-TRI-8222e606-1 3 2 pass
CC(=O)N[C@H](C(=O)Nc1ccsc1)[C@@H](C)OCc1ccccc1 LAU-FAC-e2c8b4ad-1 3 2 pass
N=C(N)N1C(C(=O)NC(CCS)C(=O)C(N)=O)CC2CC21 BEL-FAC-240e5663-1 2 1 fail
CC(CCCN(C)CCO)Nc1ncnn2c(Br)ccc12 MAN-SYN-45e45961-1 3 2 pass
CCOC(=O)c1nc(N(C)C)c2ccc(Br)n2n1 MAN-SYN-45e45961-2 4 1 pass
CCOC(=O)c1nc(NC(C)=O)c2ccc(Br)n2n1 MAN-SYN-45e45961-3 3 1 fail
CCC(C)Oc1nc(C(N)=O)nn2c(F)ccc12 MAN-SYN-45e45961-4 2 1 fail
NC(=O)c1nc(O)c2ccc(F)n2n1 MAN-SYN-45e45961-5 1 1 fail
CN(CCO)CCCCNc1ncnn2c(F)ccc12 MAN-SYN-45e45961-6 3 2 pass
CCOC(=O)c1nc(N(C)C)c2ccc(F)n2n1 MAN-SYN-45e45961-7 3 1 fail
CCOC(=O)c1nc(NC(C)=O)c2ccc(F)n2n1 MAN-SYN-45e45961-8 1 1 fail
CCC(C)Oc1nc(C(N)=O)nn2c(Cl)ccc12 MAN-SYN-45e45961-9 3 1 fail
NC(=O)c1nc(O)c2ccc(Cl)n2n1 MAN-SYN-45e45961-10 4 1 pass
NS(=O)(=O)c1cc(C(=O)O)c(Br)c(C(=O)N[C@H]2C[C@H]2F)c1 MED-UNK-7e7dab56-1 4 1 pass
CCNC(=O)c1cc(S(N)(=O)=O)cc(C(=O)N[C@H]2C[C@H]2F)c1Br MED-UNK-7e7dab56-2 4 2 pass
NS(=O)(=O)c1cc(C(=O)N[C@H]2C[C@H]2F)c(Br)c(C(=O)N2CC2)c1 MED-UNK-7e7dab56-3 4 2 pass
CNC(=O)c1cc(S(N)(=O)=O)cc(C(=O)N[C@H]2C[C@H]2F)c1Br MED-UNK-7e7dab56-4 4 2 pass
CC(C)CNC(=O)c1cc(S(N)(=O)=O)cc(C(=O)N[C@H]2C[C@H]2F)c1Br MED-UNK-7e7dab56-5 4 2 pass
